id,name,short_name,year,indicator,numerator,denominator
id_1.9.2,Показатель первичной заболеваемости туберкулезом женского населения 25-34 года (на 100 тыс. населения),ПЗ туб 25-34 жен,2016,151.74,308.0,202982.0
id_1.9.2,Показатель первичной заболеваемости туберкулезом женского населения 25-34 года (на 100 тыс. населения),ПЗ туб 25-34 жен,2017,131.52,261.0,198450.0
id_1.9.2,Показатель первичной заболеваемости туберкулезом женского населения 25-34 года (на 100 тыс. населения),ПЗ туб 25-34 жен,2018,98.64,189.0,191609.0
id_1.9.2,Показатель первичной заболеваемости туберкулезом женского населения 25-34 года (на 100 тыс. населения),ПЗ туб 25-34 жен,2019,99.95,184.0,184092.0
id_1.9.2,Показатель первичной заболеваемости туберкулезом женского населения 25-34 года (на 100 тыс. населения),ПЗ туб 25-34 жен,2020,71.99,127.0,176412.0
id_1.9.2,Показатель первичной заболеваемости туберкулезом женского населения 25-34 года (на 100 тыс. населения),ПЗ туб 25-34 жен,2021,65.71,108.0,164347.0
id_1.9.2,Показатель первичной заболеваемости туберкулезом женского населения 25-34 года (на 100 тыс. населения),ПЗ туб 25-34 жен,2022,79.74,120.0,150482.0
id_1.9.2,Показатель первичной заболеваемости туберкулезом женского населения 25-34 года (на 100 тыс. населения),ПЗ туб 25-34 жен,2023,58.11,81.0,139386.0
id_1.9.2,Показатель первичной заболеваемости туберкулезом женского населения 25-34 года (на 100 тыс. населения),ПЗ туб 25-34 жен,2024,36.51,49.0,134195.0
id_1.10,Показатель первичной заболеваемости туберкулезом населения 35-44 года (на 100 тыс. населения),ПЗ туб 35-44,2016,231.15,805.0,348260.0
id_1.10,Показатель первичной заболеваемости туберкулезом населения 35-44 года (на 100 тыс. населения),ПЗ туб 35-44,2017,207.52,730.0,351781.0
id_1.10,Показатель первичной заболеваемости туберкулезом населения 35-44 года (на 100 тыс. населения),ПЗ туб 35-44,2018,189.4,675.0,356380.0
id_1.10,Показатель первичной заболеваемости туберкулезом населения 35-44 года (на 100 тыс. населения),ПЗ туб 35-44,2019,169.03,609.0,360286.0
id_1.10,Показатель первичной заболеваемости туберкулезом населения 35-44 года (на 100 тыс. населения),ПЗ туб 35-44,2020,139.92,508.0,363064.0
id_1.10,Показатель первичной заболеваемости туберкулезом населения 35-44 года (на 100 тыс. населения),ПЗ туб 35-44,2021,124.9,467.0,373903.0
id_1.10,Показатель первичной заболеваемости туберкулезом населения 35-44 года (на 100 тыс. населения),ПЗ туб 35-44,2022,135.12,520.0,384840.0
id_1.10,Показатель первичной заболеваемости туберкулезом населения 35-44 года (на 100 тыс. населения),ПЗ туб 35-44,2023,118.99,461.0,387437.0
id_1.10,Показатель первичной заболеваемости туберкулезом населения 35-44 года (на 100 тыс. населения),ПЗ туб 35-44,2024,112.7,438.0,388659.0
